bits,source,prefix,query,run,time_s
10,table,2012,fp_exact,3,0.0028464170172810555
10,table,2012,fp_exact,4,0.002821709029376507
10,table,2012,fp_exact,5,0.0028726659948006272
10,table,2012,fp_exact,6,0.002861624991055578
10,table,2012,fp_exact,7,0.0028769169584847987
10,table,2012,fp_exact,8,0.0028340000426396728
10,table,2012,fp_exact,9,0.0028081670170649886
10,table,the,full,0,0.003671207989100367
10,table,the,full,1,0.0036266249953769147
10,table,the,full,2,0.0036556250415742397
10,table,the,full,3,0.003655874985270202
10,table,the,full,4,0.0036351659800857306
10,table,the,full,5,0.0035978330415673554
10,table,the,full,6,0.0036275829770602286
10,table,the,full,7,0.003632540989201516
10,table,the,full,8,0.003604708006605506
10,table,the,full,9,0.003645458025857806
10,table,the,fp_exact,0,0.0036310830037109554
10,table,the,fp_exact,1,0.003658458008430898
10,table,the,fp_exact,2,0.0036508750054053962
10,table,the,fp_exact,3,0.003619458992034197
10,table,the,fp_exact,4,0.003594541980419308
10,table,the,fp_exact,5,0.0036374590126797557
10,table,the,fp_exact,6,0.003632917010691017
10,table,the,fp_exact,7,0.0036504160379990935
10,table,the,fp_exact,8,0.0036412919871509075
10,table,the,fp_exact,9,0.0036247079842723906
10,table,a,full,0,0.004659291997086257
10,table,a,full,1,0.00449037499492988
10,table,a,full,2,0.004470542015042156
10,table,a,full,3,0.0044514170149341226
10,table,a,full,4,0.004413290997035801
10,table,a,full,5,0.004444040998350829
10,table,a,full,6,0.004454666981473565
10,table,a,full,7,0.00443129101768136
10,table,a,full,8,0.004412374983076006
10,table,a,full,9,0.0045545840403065085
10,table,a,fp_exact,0,0.003912542015314102
10,table,a,fp_exact,1,0.003909291990566999
10,table,a,fp_exact,2,0.00394099997356534
10,table,a,fp_exact,3,0.003998333995696157
10,table,a,fp_exact,4,0.003963166964240372
10,table,a,fp_exact,5,0.0038928340072743595
10,table,a,fp_exact,6,0.0039029589970596135
10,table,a,fp_exact,7,0.0038904580287635326
10,table,a,fp_exact,8,0.00391841703094542
10,table,a,fp_exact,9,0.003861041972413659
10,table,(,full,0,0.004106625041458756
10,table,(,full,1,0.004113500006496906
10,table,(,full,2,0.0040962910279631615
10,table,(,full,3,0.00428829196607694
10,table,(,full,4,0.004259041976183653
10,table,(,full,5,0.004113083006814122
10,table,(,full,6,0.004094750038348138
10,table,(,full,7,0.004095624957699329
10,table,(,full,8,0.004065208020620048
10,table,(,full,9,0.00407000002451241
10,table,(,fp_exact,0,0.004293291945941746
10,table,(,fp_exact,1,0.004298000014387071
10,table,(,fp_exact,2,0.004263915994670242
10,table,(,fp_exact,3,0.004274959035683423
10,table,(,fp_exact,4,0.004371916991658509
10,table,(,fp_exact,5,0.004229374986607581
10,table,(,fp_exact,6,0.0043811670038849115
10,table,(,fp_exact,7,0.004298374988138676
10,table,(,fp_exact,8,0.004281624977011234
10,table,(,fp_exact,9,0.004283209040295333
10,table,#,full,0,0.0028805829933844507
10,table,#,full,1,0.002893625001888722
10,table,#,full,2,0.0029168329783715308
10,table,#,full,3,0.0029096250073052943
10,table,#,full,4,0.0031101250206120312
10,table,#,full,5,0.0028727089520543814
10,table,#,full,6,0.002894915989600122
10,table,#,full,7,0.0029170410125516355
10,table,#,full,8,0.0028627910069189966
10,table,#,full,9,0.0028772090445272624
10,table,#,fp_exact,0,0.002454124973155558
10,table,#,fp_exact,1,0.0024135419516824186
10,table,#,fp_exact,2,0.002402709040325135
10,table,#,fp_exact,3,0.002399124961812049
10,table,#,fp_exact,4,0.0024311249726451933
10,table,#,fp_exact,5,0.0026397499605081975
10,table,#,fp_exact,6,0.002437792019918561
10,table,#,fp_exact,7,0.0024097500136122108
10,table,#,fp_exact,8,0.0023779170005582273
10,table,#,fp_exact,9,0.002389791014138609
